vehicle_type,media_type,vehicle_sign,transaction_time,entrance_time,pay_fee,discount_fee,fee,fee_mileage,axle_count,total_weight,gantry_type,transaction_type,pass_state,entrance_lane_type,cpu_card_type,fee_prov_begin_hex,obu_fee_sum_before,obu_fee_sum_after,pay_fee_prov_sum_local,gantry_id,section_id,section_name,gantry_transaction_id,pass_id
1,2,0xff,2023-01-03 13:15:37,2023-03-08 16:42:46,998,0,566,10940.0,255.0,0.0,1,9.0,1.0,01,2.0,000000,,,,G561553012000410010,S0071530020,麻文高速,S0010530020004200102023030909200100,015301190823900428169920230103071156
13,2,0xff,2023-02-01 16:04:13,2023-02-01 22:14:17,1058,69,1051,0.0,255.0,18000.0,1,9.0,1.0,03,,000000,,,,S001453001000610010,G5615530120,彝良至镇雄高速公路,G5615530120004200102023010309100024,015301000000061003652320230309162350
13,1,0xff,2023-01-03 10:24:20,2023-03-16 18:39:48,1662,0,1617,8323.0,5.0,27000.0,1,9.0,1.0,01,2.0,000000,,,,G561553012000520010,S0010530020,宜宾至毕节高速威信至镇雄段,S0010530010005200102023022015300018,020000530101610067325620230221065943
1,2,0xff,2023-01-03 14:55:36,2023-02-08 07:25:40,5029,0,1818,1475.0,255.0,0.0,1,9.0,1.0,03,2.0,000000,,,,G561553012000310010,G7611530010,麻文高速,G5615530120003100102023010316300061,015201164023020977911920230316125623
16,2,0xff,2023-02-20 21:17:26,2023-03-15 14:37:32,1071,25,0,19916.0,2.0,0.0,1,9.0,1.0,01,,000000,,,,S001053002000320010,S0010530020,彝良至昭通高速,G7611530010004100102023020107100014,015301170923320402343120230308134126
1,2,0xff,2023-01-03 09:25:31,2023-01-03 20:51:46,4318,0,1536,1475.0,2.0,0.0,1,9.0,1.0,03,,000000,,,,S007153002000320010,S0014530010,宜宾至毕节高速威信至镇雄段,S0014530010004100102023031516200029,020000220101620005066620230221142919
1,2,0xff,2023-03-08 12:59:09,2023-03-16 18:45:02,1132,0,1536,11000.0,2.0,0.0,1,9.0,1.0,03,2.0,000000,,,,G761153001000510010,G5615530120,宜宾至毕节高速威信至镇雄段,S0010530010006200102023022111200038,020000110101840076497620230220172904
1,1,0xff,2023-03-09 11:19:45,2023-01-03 17:50:09,966,0,485,0.0,255.0,18000.0,1,9.0,1.0,01,,000000,,,,S001453001000510010,S0071530020,彝良至昭通高速,G5615530120004100102023010316100151,020000330101610046804520230309060214
1,2,0xff,2023-03-16 15:53:40,2023-02-21 18:23:42,76,0,3236,14670.0,2.0,0.0,1,9.0,1.0,01,2.0,000000,,,,S001453001000210010,S0010530010,麻文高速,S0010530020004200102023030912400068,015201164023020566616420230316143510
11,1,0xff,2023-03-15 17:55:50,2023-03-08 11:43:57,1022,0,1049,7765.0,255.0,18000.0,1,9.0,1.0,03,2.0,000000,,,,S001453001000420010,S0010530010,都香高速,G5615530120003100102023010316300118,015301190823900462003120230221151809
11,1,0xff,2023-03-09 12:54:49,2023-03-08 22:23:48,3108,0,1217,16106.0,255.0,50350.0,1,9.0,1.0,01,,000000,,,,S001053002000410010,G7611530010,昭阳西环高速公路,S0010530020003100102023030923200018,015301190823900455698120230103114031
1,2,0xff,2023-03-15 11:32:48,2023-03-15 16:55:41,1414,72,1045,16444.0,255.0,0.0,1,9.0,1.0,01,2.0,000000,,,,G561553012000420010,G5615530120,都香高速,S0071530020005100102023020917100021,015301190923900240154120230315153920
1,1,0xff,2023-02-20 19:28:38,2023-01-03 13:05:58,1059,31,997,8801.0,2.0,0.0,1,9.0,1.0,01,,000000,,,,S001453001000420010,G5615530120,彝良至昭通高速,S0010530020003100102023030915400021,020000330101720058161120230208162829
1,1,0xff,2023-03-09 14:28:59,2023-03-15 06:36:24,1837,29,8828,14670.0,2.0,0.0,1,9.0,1.0,01,2.0,000000,,,,S001053002000310010,S0010530010,麻文高速,S0014530010005100102023031505200015,020000510101620030490020230316085624
1,1,0xff,2023-02-08 13:27:13,2023-03-15 11:26:11,1725,180,1051,24987.0,2.0,3600.0,3,9.0,1.0,01,2.0,000000,,,,S001053002000220010,S0014530010,大关至永善高速,G5615530120003200102023010320300103,020000340101610035490020230103103523
14,2,0xff,2023-01-03 17:26:46,2023-03-15 13:47:41,4602,28,997,16444.0,2.0,18000.0,1,9.0,1.0,01,1.0,000000,,,,S001053002000410010,G5615530120,彝良至镇雄高速公路,S0010530020004100102023030922100020,020000350101610035913820230103150759
1,1,0xff,2023-03-08 21:22:17,2023-02-01 19:44:32,939,0,906,7765.0,2.0,18000.0,1,9.0,1.0,03,,000000,,,,G561553012000320010,G5615530120,宜宾至毕节高速威信至镇雄段,S0010530020004100102023030910100005,015301220823901001892520230103073721
1,2,0xff,2023-03-09 08:04:43,2023-01-03 13:06:21,1014,0,0,14670.0,255.0,0.0,1,9.0,1.0,03,2.0,000000,,,,S001453001000910010,S0010530020,都香高速,S0010530010005100102023022115200015,015301190923900370170020230309141515
0,2,0xff,2023-03-15 20:20:40,2023-01-03 15:19:36,1462,64,1459,9616.0,255.0,0.0,1,9.0,1.0,03,,000000,,,,G561553012000220010,G5615530120,彝良至镇雄高速公路,S0010530010003200102023022022100031,020000420101610034734620230103174925
1,2,0xff,2023-01-03 09:56:07,2023-01-03 18:23:08,1114,0,0,14926.0,2.0,0.0,1,9.0,1.0,01,2.0,000000,,,,S001453001000620010,S0010530020,宜宾至毕节高速威信至镇雄段,S0014530010005200102023031611400012,015201164023020942391320230316094644
1,2,0xff,2023-01-03 11:39:15,2023-01-03 15:54:14,1235,0,0,11000.0,2.0,0.0,1,9.0,1.0,01,2.0,000000,,,,S001453001000420010,S0010530010,彝良至昭通高速,G5615530120004100102023010313100026,020000220101630006004420230316202703
1,2,0xff,2023-01-03 18:45:40,2023-03-15 20:22:43,4967,0,0,9616.0,2.0,2000.0,1,9.0,1.0,03,2.0,000000,,,,S001053002000420010,G7611530010,都香高速,S0014530010009200102023031608300010,020000210101970071348820230316164011
1,2,0xff,2023-03-16 13:54:01,2023-03-09 11:02:21,1025,0,1459,19916.0,255.0,0.0,1,9.0,1.0,01,2.0,000000,,,,G561553012000410010,S0014530010,宜宾至毕节高速威信至镇雄段,S0010530010005100102023022114200070,013201204623313002226020230315122621
1,1,0xff,2023-03-16 11:27:48,2023-01-03 19:40:38,1396,32,691,0.0,255.0,0.0,1,9.0,1.0,03,2.0,000000,,,,G561553012000320010,G5615530120,彝良至镇雄高速公路,S0010530020004100102023030916100006,011501230123192111170620230309171327
13,1,0xff,2023-02-01 10:32:05,2023-02-20 18:18:04,5084,0,184,19916.0,2.0,0.0,1,9.0,1.0,01,2.0,000000,,,,S001053001000810010,S0010530010,宜宾至毕节高速威信至镇雄段,S0010530010008100102023022017300001,020000450101620008974320230103062532
1,2,0xff,2023-03-08 19:55:07,2023-01-03 18:59:54,1804,25,3533,19916.0,2.0,0.0,1,9.0,1.0,03,2.0,000000,,,,G761153001000520010,S0014530010,彝良至昭通高速,G5615530120005100102023010317300038,020000510101680016300320230201145839
1,2,0xff,2023-01-03 15:52:55,2023-03-15 21:10:48,1096,0,2108,8801.0,2.0,0.0,1,9.0,1.0,03,2.0,000000,,,,S001453001000420010,G5615530120,彝良至镇雄高速公路,G5615530120003100102023010316300123,020000620101620049812920230103103611
1,2,0xff,2023-01-03 19:11:57,2023-03-16 08:56:24,9901,0,513,19916.0,2.0,0.0,1,9.0,1.0,,2.0,000000,,,,G561553012000320010,S0010530020,宜宾至毕节高速威信至镇雄段,S0014530010005100102023031514300011,015301190923900324264420230103152805
1,2,0xff,2023-03-08 21:42:13,2023-02-08 14:42:41,1051,0,908,8086.0,2.0,0.0,1,9.0,1.0,01,2.0,000000,,,,G761153001000520010,S0014530010,都香高速,S0014530010005200102023031619400046,020000520101600017444920230316172629
1,2,0xff,2023-01-03 15:55:30,2023-02-01 08:17:05,1119,19,989,19916.0,2.0,0.0,1,9.0,1.0,01,2.0,000000,,,,S001053001000420010,S0071530020,彝良至镇雄高速公路,G5615530120005100102023010321300001,020000450101610032277520230315201005
1,1,0xff,2023-02-01 14:51:00,2023-03-08 09:41:10,1085,0,70,19916.0,255.0,0.0,1,9.0,1.0,03,2.0,000000,,,,G561553012000220010,S0010530010,宜宾至毕节高速威信至镇雄段,S0014530010009200102023031509100164,020000440102040032173720230201005717
1,2,0xff,2023-03-15 16:09:34,2023-03-16 20:05:38,154,0,956,14926.0,2.0,0.0,1,9.0,1.0,03,2.0,000000,,,,G561553012000320010,S0010530020,宜宾至毕节高速威信至镇雄段,S0014530010007100102023031611400043,013701190123021509309320230103223853
1,2,0xff,2023-01-03 12:23:28,2023-02-21 13:43:28,79,31,1818,11189.0,255.0,0.0,1,9.0,1.0,01,2.0,000000,,,,G561553012000310010,G5615530120,宜宾至毕节高速威信至镇雄段,S0014530010005100102023031611400023,020000450101600022046420230315094848
11,2,0xff,2023-01-03 15:08:43,2023-02-01 14:25:14,1036,0,0,19916.0,2.0,0.0,1,9.0,1.0,01,2.0,000000,,,,G561553012000310010,S0014530010,麻文高速,S0010530020003100102023030820400009,014501211723071877365120230103111651
1,2,0xff,2023-03-16 14:06:38,2023-02-01 16:04:04,6032,0,956,14926.0,2.0,0.0,1,9.0,1.0,03,2.0,000000,,,,S007153002000310010,S0010530020,宜宾至毕节高速威信至镇雄段,S0010530020004100102023030818300097,020000530101620025351520230103101238
1,2,0xff,2023-01-03 10:50:12,2023-02-09 16:46:22,1122,18,1252,19916.0,2.0,0.0,1,9.0,1.0,03,2.0,000000,,,,S001053002000410010,S0010530020,彝良至镇雄高速公路,G7611530010005100102023020120200046,020000510101620030165520230315205908
1,1,0xff,2023-01-03 20:02:01,2023-03-15 14:36:39,68,0,1636,16444.0,2.0,0.0,1,9.0,1.0,03,2.0,000000,,,,G561553012000420010,S0010530020,麻文高速,G5615530120004100102023010318100041,015301190923900324264420230103152805
11,2,0xff,2023-03-15 15:52:54,2023-02-20 13:47:08,1399,0,1536,11000.0,2.0,0.0,1,9.0,1.0,03,,000000,,,,S001453001000420010,G5615530120,宜宾至毕节高速威信至镇雄段,S0010530020003100102023030818400040,015401193823010013901020230316071832
11,1,0xff,2023-01-03 20:59:39,2023-01-03 22:57:27,42,44,989,17165.0,2.0,18000.0,1,9.0,1.0,,,000000,,,,G561553012000320010,G5615530120,彝良至昭通高速,S0010530010004200102023022007400004,015301190823900455698120230103114031
1,2,0xff,2023-03-09 19:12:24,2023-03-09 07:32:10,1810,0,0,16444.0,255.0,0.0,1,9.0,1.0,01,2.0,000000,,,,S001453001000420010,G5615530120,彝良至镇雄高速公路,G7611530010005200102023020114300048,020000210101970092538020230309182740
23,2,0xff,2023-03-16 19:57:59,2023-03-09 07:57:12,1378,168,656,7205.0,255.0,18000.0,1,9.0,1.0,01,,000000,,,,G761153001000520010,G7611530010,宜宾至毕节高速威信至镇雄段,S0014530010003100102023031517400026,020000340101620031390020230221172938
1,1,0xff,2023-02-20 15:01:50,2023-02-01 09:50:22,1059,71,0,2739.0,255.0,0.0,1,9.0,1.0,03,,000000,,,,S001053002000420010,G7611530010,麻文高速,S0010530020002100102023030909300022,013301220623020006970220230316083546
1,2,0xff,2023-12-22 10:02:40,2023-03-15 12:14:07,527,25,1617,11189.0,2.0,0.0,1,9.0,1.0,01,2.0,000000,,,,S001453001000820010,S0010530010,宜宾至毕节高速威信至镇雄段,G5615530120004200102023010322100035,020000410101620029638220230103121603
1,1,0xff,2023-01-03 19:23:51,2023-03-15 09:44:29,975,33,726,11189.0,2.0,0.0,1,9.0,1.0,01,2.0,000000,,,,G561553012000310010,G7611530010,彝良至镇雄高速公路,S0014530010005200102023031619400046,015301190923900339680420230103085240
1,2,0xff,2023-01-03 14:31:59,2023-02-20 06:10:44,30,123,5270,24987.0,2.0,31000.0,1,9.0,1.0,03,,000000,,,,G561553012000320010,S0010530010,彝良至昭通高速,S0010530020003200102023030912300001,013701210423214684037720230103200012
11,1,0xff,2023-03-15 18:53:07,2023-02-01 22:40:25,1799,0,1051,19916.0,6.0,0.0,1,9.0,1.0,03,2.0,000000,,,,G561553012000420010,S0010530010,宜宾至毕节高速威信至镇雄段,G5615530120002100102023010300100007,020000350101620047461020230315144858
1,2,0xff,2023-01-03 16:51:06,2023-01-03 12:40:47,1459,18,0,14926.0,2.0,0.0,1,9.0,1.0,01,2.0,000000,,,,S001453001000420010,S0010530020,彝良至镇雄高速公路,S0010530010004100102023022016300074,020000220101630006004420230316202703
14,2,0xff,2023-03-09 13:03:59,2023-01-03 17:58:26,398,131,908,24767.0,2.0,0.0,1,9.0,1.0,01,2.0,000000,,,,S001053002000210010,S0071530020,都香高速,S0010530020002200102023030910100016,020000330101610065143020230316143240
1,2,0xff,2023-01-03 12:30:25,2023-12-23 15:06:56,3196,0,708,14670.0,255.0,0.0,1,9.0,1.0,03,2.0,000000,,,,S001453001000810010,S0010530010,彝良至镇雄高速公路,G5615530120004100102023010321100090,013701190123021505370920230103083637
1,2,0xff,2023-02-01 11:38:05,2023-01-03 19:40:50,1141,0,770,16444.0,255.0,0.0,1,9.0,1.0,01,2.0,000000,,,,G561553012000220010,G7611530010,宜宾至毕节高速威信至镇雄段,G5615530120003200102023010315100056,015102196323430403916320230315082634
1,2,0xff,2023-03-15 08:58:22,2023-03-09 14:41:17,421,0,1536,11000.0,255.0,0.0,1,9.0,1.0,03,2.0,000000,,,,S001453001000320010,S0010530020,彝良至镇雄高速公路,S0010530010004100102023022000300007,014501214623081978556720230220133803
1,2,0xff,2023-03-15 16:51:42,2023-03-16 13:47:03,4963,99,1386,14670.0,255.0,18000.0,1,9.0,1.0,03,2.0,000000,,,,G561553012000310010,S0010530010,宜宾至毕节高速威信至镇雄段,S0010530020003200102023030911300005,014501193523081374401820230316210156
1,2,0xff,2023-03-16 10:04:10,2023-02-21 10:14:35,1105,0,1617,14670.0,2.0,18000.0,1,9.0,1.0,03,2.0,000000,,,,G561553012000220010,G5615530120,宜宾至毕节高速威信至镇雄段,S0014530010003200102023031608300019,020000440101620110269620230103193345
1,2,0xff,2023-03-09 18:20:26,2023-01-03 12:16:43,1403,0,1818,11000.0,2.0,0.0,1,9.0,1.0,03,2.0,000000,,,,S001453001000820010,S0010530020,彝良至镇雄高速公路,S0014530010005200102023031614400069,020000500101660029286620230221142239
1,1,0xff,2023-02-01 13:57:43,2023-02-21 14:30:28,1076,0,1051,29125.0,2.0,18000.0,1,9.0,1.0,03,,000000,,,,G561553012000210010,G7611530010,彝良至镇雄高速公路,G7611530010005200102023020114100025,020000340101610039260720230220092056
1,2,0xff,2023-01-03 14:22:42,2023-01-03 07:40:18,87,0,304,6805.0,2.0,0.0,1,9.0,1.0,01,,000000,,,,G561553012000210010,G5615530120,彝良至昭通高速,S0010530010004100102023022114300024,015301190923900224041420230316124300
1,2,0xff,2023-01-03 19:12:34,2023-01-03 10:13:06,1394,29,1386,6805.0,255.0,18000.0,1,9.0,1.0,01,2.0,000000,,,,S001453001000510010,S0010530010,彝良至镇雄高速公路,S0010530010004100102023022113300081,020000410101620079153420230315233604
1,2,0xff,2023-03-09 14:42:42,2023-01-03 14:59:17,5042,28,117,14926.0,2.0,0.0,1,9.0,1.0,03,2.0,000000,,,,G561553012000320010,S0014530010,宜宾至毕节高速威信至镇雄段,S0010530010004200102023022021400034,015301190823370404697820230103193527
11,2,0xff,2023-01-03 10:21:08,2023-03-16 13:36:53,1120,0,1459,10940.0,2.0,0.0,1,9.0,1.0,01,,000000,,,,S001453001000810010,G5615530120,昭阳西环高速公路,S0010530020004100102023030811100017,015301190823370403848320230315073259
1,2,0xff,2023-03-16 15:21:28,2023-01-03 16:50:48,986,0,752,0.0,255.0,0.0,1,9.0,1.0,03,,000000,,,,G561553012000310010,G5615530120,宜宾至毕节高速威信至镇雄段,S0014530010008200102023031507200046,015301190823900433936820230309125953
1,1,0xff,2023-03-09 13:36:08,2023-01-03 10:24:38,1368,18,0,14670.0,2.0,18000.0,1,9.0,1.0,03,2.0,000000,,,,S001053002000420010,S0010530020,麻文高速,S0014530010009100102023031519100062,012301204523261600831520230316130351
1,1,0xff,2023-03-15 21:33:31,2023-03-09 17:52:16,1024,0,216,19916.0,255.0,49000.0,1,9.0,1.0,01,2.0,000000,,,,S001053002000220010,G5615530120,麻文高速,G5615530120004200102023010308300002,015201164023021717334620230103130051
1,1,0xff,2023-03-15 07:59:30,2023-02-20 19:45:34,1424,0,3426,0.0,2.0,0.0,1,9.0,1.0,01,2.0,000000,,,,S001453001000710010,S0010530020,彝良至镇雄高速公路,S0010530020003200102023030909100025,020000530101610106607920230308134506
1,2,0xff,2023-01-03 13:13:57,2023-03-16 10:50:23,1434,0,2206,14670.0,2.0,0.0,1,9.0,1.0,03,,000000,,,,G761153001000410010,G5615530120,宜宾至毕节高速威信至镇雄段,G7611530010005200102023020122100021,013701190123022013752720230209195825
1,1,0xff,2023-01-03 12:47:23,2023-03-08 17:59:22,481,0,5547,14670.0,255.0,18000.0,1,9.0,1.0,03,2.0,000000,,,,S001453001000420010,S0014530010,麻文高速,S0010530010004100102023022012100037,020000530101620076807220230316171836
1,2,0xff,2023-01-03 12:43:37,2023-03-16 18:40:52,81,0,1818,19916.0,2.0,0.0,1,9.0,1.0,01,,000000,,,,G561553012000410010,S0010530020,彝良至昭通高速,S0014530010006100102023031609400026,015301190823900418903920230315072603
1,2,0xff,2023-02-09 16:56:11,2023-03-08 12:16:14,1082,0,540,19916.0,2.0,18000.0,1,9.0,1.0,01,2.0,000000,,,,G561553012000420010,S0010530020,彝良至镇雄高速公路,G5615530120004200102023010312300084,020000530101610050430220230316184601
1,2,0xff,2023-03-09 14:54:31,2023-03-16 11:42:08,1103,0,340,19916.0,2.0,18000.0,1,9.0,1.0,01,2.0,000000,,,,S001053002000420010,G5615530120,彝良至镇雄高速公路,G5615530120002100102023010309300006,015301190923900220590320230103224053
1,1,0xff,2023-02-20 15:16:24,2023-01-03 10:27:52,1768,0,989,7765.0,255.0,0.0,1,9.0,1.0,01,2.0,000000,,,,S001453001000920010,S0014530010,麻文高速,S0014530010004200102023031611100022,020000450101600021227220230208164116
1,2,0xff,2023-02-01 08:25:05,2023-02-01 17:23:34,139,0,340,14926.0,2.0,0.0,1,9.0,1.0,03,2.0,000000,,,,G561553012000410010,S0010530020,宜宾至毕节高速威信至镇雄段,S0014530010006100102023031609400026,015301190823900428169920230103071156
11,2,0xff,2023-03-16 19:46:40,2023-01-03 14:20:11,1109,0,859,7765.0,2.0,18000.0,1,9.0,1.0,03,2.0,000000,,,,S001053001000420010,S0010530020,宜宾至毕节高速威信至镇雄段,S0010530010007100102023022020200030,015401220023590100230420230316104558
11,1,0xff,2023-01-03 09:21:32,2023-02-01 18:54:52,1065,0,1318,14670.0,2.0,0.0,1,9.0,1.0,01,1.0,000000,,,,S001053002000210010,S0010530020,麻文高速,S0014530010005200102023031615200003,015301190923900339683820230103090549
11,2,0xff,2023-03-16 10:04:10,2023-03-09 07:22:36,971,37,3719,14670.0,2.0,0.0,1,9.0,1.0,01,,000000,,,,G761153001000420010,S0010530020,彝良至昭通高速,G5615530120004100102023010313100047,020000320101610027760020230208182518
13,1,0xff,2023-02-01 10:42:17,2023-03-16 16:32:45,415,0,2096,6596.0,2.0,18000.0,1,9.0,1.0,01,2.0,000000,,,,S001053001000610010,G5615530120,昭阳西环高速公路,S0010530020004100102023030811300015,020000440101620066739220230208162006
0,1,0xff,2023-02-01 18:53:06,2023-03-15 20:48:52,1144,0,743,0.0,255.0,0.0,1,9.0,1.0,01,2.0,000000,,,,G561553012000220010,S0010530010,宜宾至毕节高速威信至镇雄段,S0010530020003200102023030914100022,015301000000061017715120230103071816
1,1,0xff,2023-02-20 09:41:03,2023-03-15 15:16:30,3235,0,853,16444.0,2.0,0.0,1,9.0,1.0,,,000000,,,,S001453001000410010,G5615530120,彝良至镇雄高速公路,S0071530020003100102023020915300003,013701190123021505384820230103163855
14,1,0xff,2023-03-15 09:58:21,2023-01-03 13:18:31,1063,0,6044,6805.0,2.0,0.0,1,9.0,1.0,03,2.0,000000,,,,G561553012000320010,S0010530020,宜宾至毕节高速威信至镇雄段,S0014530010008100102023031516200132,020000440101610236961820230308175534
0,2,0xff,2023-03-09 07:54:45,2023-02-21 22:59:39,1365,0,1051,13506.0,2.0,16400.0,1,9.0,1.0,01,,000000,,,,S001453001000920010,S0010530020,彝良至昭通高速,S0014530030003200102023122211100002,020000510101680018119820230316153505
11,1,0xff,2023-01-03 17:28:38,2023-03-09 20:32:36,972,188,3959,11000.0,255.0,18000.0,1,9.0,1.0,03,2.0,000000,,,,S001453003000310010,G5615530120,彝良至昭通高速,G5615530120004200102023010310100092,015401211823000102154420230316122616
1,2,0xff,2023-02-21 07:19:23,2023-03-09 16:12:16,1748,0,637,19916.0,2.0,2150.0,1,9.0,1.0,01,2.0,000000,,,,S001453003000320010,S0071530020,宜宾至毕节高速威信至镇雄段,S0010530020004200102023030914200087,020000370201620050789320230315122201
1,2,0xff,2023-03-16 07:37:11,2023-03-16 14:07:46,92,0,0,16444.0,2.0,0.0,1,9.0,1.0,03,,000000,,,,S001453001000320010,G5615530120,昭阳西环高速公路,S0014530010005200102023031513300020,020000510101610034914120230103192545
1,2,0xff,2023-03-15 19:38:38,2023-02-20 18:08:06,1021,0,216,0.0,2.0,18000.0,1,9.0,1.0,03,,000000,,,,S001453001000420010,S0010530020,昭阳西环高速公路,S0010530010006200102023022110400025,014501194023081780787720230309071840
1,2,0xff,2023-03-08 11:34:40,2023-03-16 17:26:29,1106,0,0,14670.0,2.0,0.0,1,9.0,1.0,03,,000000,,,,S001053001000410010,S0010530020,都香高速,G5615530120003200102023010315300133,020000620101630007327020230103123716
1,1,0xff,2023-03-15 14:50:19,2023-01-03 12:50:19,1018,0,1386,14670.0,2.0,18000.0,1,9.0,1.0,03,,000000,,,,G561553012000420010,S0010530020,都香高速,G5615530120004100102023010317300119,020000440101920026311520230309110221
1,2,0xff,2023-03-09 04:06:47,2023-02-20 20:30:25,1404,70,3236,11189.0,255.0,18000.0,1,9.0,1.0,01,,000000,,,,S001453001000920010,S0014530010,宜宾至毕节高速威信至镇雄段,S0071530020002100102023020817400010,015301160922120312793020230103070128
1,2,0xff,2023-03-16 19:21:02,2023-03-15 14:45:20,928,0,320,8801.0,2.0,0.0,1,9.0,1.0,03,,000000,,,,S001053002000420010,S0010530010,彝良至昭通高速,S0010530010004100102023022014100045,020000140102070110007920230103200854
1,1,0xff,2023-03-08 08:42:27,2023-03-08 15:59:29,993,78,513,24696.0,255.0,18000.0,1,9.0,1.0,,2.0,000000,,,,G561553012000410010,S0010530010,宜宾至毕节高速威信至镇雄段,S0010530020004200102023030913200040,015001202023000360921220230315212522
1,2,0xff,2023-02-08 18:50:38,2023-02-08 21:19:08,1042,0,1318,19916.0,2.0,18000.0,1,9.0,1.0,03,,000000,,,,S007153002000210010,S0010530020,宜宾至毕节高速威信至镇雄段,S0010530020003100102023030908200008,013701190123022697264720230201120849
1,1,0xff,2023-03-16 15:06:12,2023-03-16 19:40:40,1784,29,898,0.0,2.0,0.0,1,9.0,1.0,03,,000000,,,,S001453001000610010,G5615530120,都香高速,S0014530030003100102023122221200002,014501192523081346425920230103173005
1,2,0xff,2023-01-03 10:49:10,2023-01-03 08:29:05,112,0,1727,0.0,2.0,0.0,1,9.0,1.0,03,2.0,000000,,,,G561553012000420010,S0014530010,宜宾至毕节高速威信至镇雄段,S0071530020003100102023020912300018,013701190123021590363920230103133932
11,2,0xff,2023-02-08 08:42:32,2023-03-15 10:14:16,1046,0,1818,24987.0,2.0,0.0,1,9.0,1.0,01,2.0,000000,,,,S001453001000920010,S0014530010,宜宾至毕节高速威信至镇雄段,G5615530120004100102023010311100048,020000430101920174562620230103020932
1,2,0xff,2023-03-09 20:26:31,2023-01-03 17:32:45,551,0,340,11189.0,2.0,18000.0,1,9.0,1.0,01,,000000,,,,S001053002000220010,S0010530020,彝良至昭通高速,G5615530120004100102023010311300035,020000320101610181663420230103094337
1,2,0xff,2023-01-03 16:20:28,2023-03-15 12:26:21,1390,0,1386,11189.0,2.0,0.0,1,9.0,1.0,03,,000000,,,,S001453001000720010,S0014530010,彝良至镇雄高速公路,G5615530120003100102023010316100099,020000450101600024226020230316180814
1,2,0xff,2023-01-03 10:42:30,2023-03-08 09:03:20,1874,71,0,14670.0,2.0,0.0,1,9.0,1.0,03,,000000,,,,S007153002000410010,G5615530120,都香高速,S0014530010004200102023031618100008,012301206223261650777120230308194113
1,1,0xff,2023-01-03 16:09:28,2023-03-15 20:48:52,1111,18,1818,19916.0,2.0,18000.0,1,9.0,1.0,,,000000,,,,S001053002000420010,G5615530120,麻文高速,G5615530120003200102023010315100055,015401220623600454822720230103100757
11,1,0xff,2023-01-03 16:10:31,2023-03-15 09:54:40,1732,0,10029,17124.0,2.0,1720.0,1,9.0,1.0,,,000000,,,,S001453001000720010,S0014530030,彝良至镇雄高速公路,S0010530010005100102023022015300004,020000330101630037644020230201131910
11,1,0xff,2023-03-16 15:01:15,2023-02-08 22:03:41,4859,0,1727,6805.0,255.0,18000.0,1,9.0,1.0,03,2.0,000000,,,,G561553012000410010,S0010530020,彝良至镇雄高速公路,S0014530010003200102023031617100018,015105196023430028768220230315094429
1,2,0xff,2023-03-15 19:19:15,2023-01-03 15:41:41,1096,0,2003,19916.0,2.0,0.0,1,9.0,1.0,01,,000000,,,,G561553012000410010,S0071530020,宜宾至毕节高速威信至镇雄段,S0010530020004100102023030815300064,015301190923900347629020230208183742
1,1,0xff,2023-03-09 09:52:27,2023-03-15 14:50:40,4878,0,605,14670.0,2.0,0.0,1,9.0,1.0,01,,000000,,,,S001053002000420010,S0010530010,彝良至镇雄高速公路,S0010530020004100102023030922300023,015103195823438023984020230221202427
1,2,0xff,2023-03-09 05:59:59,2023-03-15 12:26:21,3196,0,770,19916.0,2.0,0.0,1,9.0,1.0,03,2.0,000000,,,,S001053002000310010,S0010530010,宜宾至毕节高速威信至镇雄段,G5615530120003100102023010316300153,012301202323231600273220230316071500
13,1,0xff,2023-03-08 12:40:46,2023-03-15 12:14:07,930,40,3132,8367.0,2.0,0.0,1,9.0,1.0,03,,000000,,,,S001453001000220010,S0014530010,大关至永善高速,S0071530020002100102023020816400016,015201164023021992196220230315005922
1,2,0xff,2023-01-03 08:05:00,2023-03-08 15:42:10,1065,0,320,14926.0,2.0,18000.0,1,9.0,1.0,03,2.0,000000,,,,S001053002000420010,G5615530120,宜宾至毕节高速威信至镇雄段,G5615530120003200102023010314300027,011101190123000017346720230316133402
0,2,0xff,2023-02-01 16:45:05,2023-01-03 15:20:09,914,0,485,6805.0,6.0,0.0,1,9.0,1.0,,,000000,,,,G561553012000310010,S0014530010,彝良至镇雄高速公路,S0014530010007100102023031611200010,020000610201630006622720230209193747
1,1,0xff,2023-01-03 12:31:47,2023-01-03 17:29:31,595,0,906,9616.0,2.0,0.0,1,9.0,1.0,01,2.0,000000,,,,G761153001000520010,G7611530010,都香高速,S0010530020004100102023030818100085,012301220423261631806820230103114559
1,2,0xff,2023-03-08 13:40:26,2023-03-08 08:23:22,989,0,1386,16444.0,255.0,0.0,1,9.0,1.0,03,2.0,000000,,,,G561553012000220010,G5615530120,麻文高速,S0010530010005100102023022115400024,015301190923900331278820230103133135
1,2,0xff,2023-02-09 10:30:18,2023-02-21 16:26:14,4834,0,0,0.0,255.0,0.0,1,9.0,1.0,03,2.0,000000,,,,S001453001000510010,G5615530120,彝良至镇雄高速公路,G5615530120003200102023010309300078,013701190123021990038820230309192545
1,2,0xff,2023-03-16 11:03:40,2023-02-09 08:55:23,85,35,912,14926.0,255.0,0.0,1,9.0,1.0,01,,000000,,,,S001053001000420010,G5615530120,宜宾至毕节高速威信至镇雄段,S0014530010003100102023031519200015,015301190923900345034920230103125230
