vehicle_type,media_type,vehicle_sign,transaction_time,entrance_time,pay_fee,discount_fee,fee,fee_mileage,axle_count,total_weight,gantry_type,transaction_type,pass_state,entrance_lane_type,cpu_card_type,fee_prov_begin_hex,obu_fee_sum_before,obu_fee_sum_after,pay_fee_prov_sum_local,gantry_id,section_id,section_name,gantry_transaction_id,pass_id
24,2,0xff,2023-05-09 11:35:40,2023-05-09 10:02:40,151,86,151,175.7,4.0,25000.0,1,9.0,1.0,01,1.0,000000,,,,S001453001000910010,S0014530010,宜宾至毕节高速威信至镇雄段,GT20230509113540117316,P202305091135407255
3,2,0x04,2023-04-13 15:20:48,2023-04-13 12:42:48,272,0,272,308.6,4.0,2400.0,3,9.0,1.0,03,1.0,000000,,,,S001453001000810010,S0014530010,宜宾至毕节高速威信至镇雄段,GT20230413152048327295,P202304131520487966
13,1,0xff,2023-07-31 21:48:48,2023-07-31 21:25:48,232,0,232,307.6,4.0,2200.0,3,9.0,1.0,01,1.0,000000,,,,S001453003000110010,S0014530030,大关至永善高速,GT20230731214848611873,P202307312148484479
16,2,0xff,2023-08-06 04:31:07,2023-08-06 03:42:07,122,28,122,161.1,4.0,0.0,3,9.0,1.0,01,,000000,,,,S007153002000410010,S0071530020,昭阳西环高速公路,GT20230806043107139617,P202308060431075747
0,1,0x04,2023-10-20 10:07:05,2023-10-20 09:02:05,339,52,339,421.3,2.0,31000.0,1,9.0,1.0,03,,000000,,,,G761153001000220010,G7611530010,都香高速,GT20231020100705532981,P202310201007053462
24,1,0x04,2023-11-29 01:44:48,2023-11-28 22:45:48,68,39,68,91.5,6.0,0.0,1,9.0,1.0,01,2.0,000000,,,,S001053001000510010,S0010530010,彝良至昭通高速,GT20231129014448872619,P202311290144483254
13,2,0x04,2023-09-25 04:13:18,2023-09-25 02:26:18,63,0,63,71.2,4.0,0.0,3,9.0,1.0,01,,000000,,,,S001453001001020010,S0014530010,宜宾至毕节高速威信至镇雄段,GT20230925041318160738,P202309250413183596
11,2,0xff,2023-10-30 18:03:16,2023-10-30 15:48:16,47,0,47,60.8,3.0,0.0,3,9.0,1.0,01,,000000,,,,S001453001000810010,S0014530010,宜宾至毕节高速威信至镇雄段,GT20231030180316523058,P202310301803162706
24,1,0xff,2023-04-01 03:45:48,2023-04-01 00:53:48,391,207,391,501.7,3.0,0.0,2,9.0,1.0,03,1.0,000000,,,,G561553012000620010,G5615530120,麻文高速,GT20230401034548673241,P202304010345482984
21,1,0xff,2023-11-07 12:12:15,2023-11-07 10:24:15,48,41,48,59.3,6.0,0.0,1,9.0,1.0,03,2.0,000000,,,,S001453001000120010,S0014530010,宜宾至毕节高速威信至镇雄段,GT20231107121215884187,P202311071212157799
16,1,0x04,2023-01-17 16:28:13,2023-01-17 13:52:13,32,0,32,39.2,2.0,18000.0,2,9.0,1.0,01,2.0,000000,,,,S001453001000820010,S0014530010,宜宾至毕节高速威信至镇雄段,GT20230117162813715016,P202301171628131786
3,2,0x04,2023-03-02 18:25:26,2023-03-02 17:18:26,182,0,182,248.8,2.0,0.0,1,9.0,1.0,03,1.0,000000,,,,S001453001000220010,S0014530010,宜宾至毕节高速威信至镇雄段,GT20230302182526496265,P202303021825267418
21,1,0xff,2023-09-02 00:41:34,2023-09-01 23:13:34,342,0,342,405.3,4.0,0.0,1,9.0,1.0,03,2.0,000000,,,,S001053002000210010,S0010530020,彝良至镇雄高速公路,GT20230902004134853521,P202309020041347289
12,1,0xff,2023-03-12 00:11:07,2023-03-11 22:26:07,428,0,428,569.1,4.0,25000.0,2,9.0,1.0,01,1.0,000000,,,,S001053001000310010,S0010530010,彝良至昭通高速,GT20230312001107279160,P202303120011077785
23,1,0xff,2023-05-22 20:33:38,2023-05-22 18:45:38,358,0,358,421.3,3.0,0.0,2,9.0,1.0,01,1.0,000000,,,,S001453001000810010,S0014530010,宜宾至毕节高速威信至镇雄段,GT20230522203338737129,P202305222033388375
0,2,0xff,2023-09-05 17:22:36,2023-09-05 16:08:36,48,0,48,58.5,2.0,0.0,3,9.0,1.0,03,2.0,000000,,,,S001053002000120010,S0010530020,彝良至镇雄高速公路,GT20230905172236342029,P202309051722363547
24,1,0xff,2023-11-03 02:03:58,2023-11-02 23:11:58,216,0,216,283.8,3.0,0.0,3,9.0,1.0,01,,000000,,,,G761153001000520010,G7611530010,都香高速,GT20231103020358316108,P202311030203586005
21,2,0xff,2023-08-30 13:40:41,2023-08-30 12:04:41,417,0,417,516.4,3.0,0.0,3,9.0,1.0,01,,000000,,,,S001053001000410010,S0010530010,彝良至昭通高速,GT20230830134041343757,P202308301340416557
2,1,0x04,2023-04-16 10:46:10,2023-04-16 09:41:10,331,0,331,377.7,5.0,0.0,3,9.0,1.0,01,1.0,000000,,,,S001053001000820010,S0010530010,彝良至昭通高速,GT20230416104610697476,P202304161046109385
4,2,0xff,2023-03-28 00:27:18,2023-03-28 00:12:18,300,0,300,345.1,6.0,31000.0,3,9.0,1.0,03,1.0,000000,,,,S001453001000720010,S0014530010,宜宾至毕节高速威信至镇雄段,GT20230328002718666164,P202303280027183601
3,1,0xff,2023-11-26 13:28:50,2023-11-26 11:10:50,374,0,374,442.4,3.0,1800.0,1,9.0,1.0,03,,000000,,,,S001053001000810010,S0010530010,彝良至昭通高速,GT20231126132850839821,P202311261328508803
11,2,0x04,2023-01-25 10:24:17,2023-01-25 09:37:17,498,0,498,666.5,4.0,0.0,3,9.0,1.0,01,1.0,000000,,,,S001453001000920010,S0014530010,宜宾至毕节高速威信至镇雄段,GT20230125102417635455,P202301251024176539
0,1,0xff,2023-08-14 23:11:41,2023-08-14 22:57:41,417,0,417,536.2,2.0,0.0,2,9.0,1.0,01,,000000,,,,G761153001001710010,G7611530010,都香高速,GT20230814231141670658,P202308142311412572
3,2,0xff,2023-07-18 00:35:22,2023-07-17 23:57:22,440,0,440,564.4,6.0,49000.0,2,9.0,1.0,03,2.0,000000,,,,S001453001002010010,S0014530010,宜宾至毕节高速威信至镇雄段,GT20230718003522269093,P202307180035222620
16,1,0xff,2023-01-20 05:54:16,2023-01-20 03:13:16,373,0,373,472.3,6.0,0.0,1,9.0,1.0,01,,000000,,,,S007153002000220010,S0071530020,昭阳西环高速公路,GT20230120055416931783,P202301200554162489
22,1,0xff,2023-09-27 14:39:25,2023-09-27 13:39:25,86,0,86,100.3,4.0,0.0,3,9.0,1.0,01,1.0,000000,,,,G561553012000520010,G5615530120,麻文高速,GT20230927143925256383,P202309271439255369
14,2,0x04,2023-06-30 22:21:10,2023-06-30 22:11:10,273,0,273,373.6,3.0,0.0,1,9.0,1.0,03,2.0,000000,,,,S001053002000320010,S0010530020,彝良至镇雄高速公路,GT20230630222110224458,P202306302221106798
12,2,0x04,2023-03-21 17:23:24,2023-03-21 15:27:24,325,0,325,430.2,2.0,46000.0,2,9.0,1.0,01,2.0,000000,,,,S001453002000110010,S0014530020,青龙咀至水田新区高速,GT20230321172324532218,P202303211723246894
16,1,0xff,2023-06-19 20:15:05,2023-06-19 19:59:05,111,0,111,144.4,5.0,2200.0,2,9.0,1.0,03,2.0,000000,,,,G561553012000320010,G5615530120,麻文高速,GT20230619201505690070,P202306192015053579
23,2,0x04,2023-07-05 16:56:34,2023-07-05 15:38:34,191,0,191,235.6,4.0,0.0,1,9.0,1.0,03,1.0,000000,,,,S001453001000220010,S0014530010,宜宾至毕节高速威信至镇雄段,GT20230705165634382093,P202307051656349932
3,2,0x04,2023-07-11 00:44:33,2023-07-10 23:17:33,365,0,365,483.7,6.0,0.0,1,9.0,1.0,01,,000000,,,,S001453001000510010,S0014530010,宜宾至毕节高速威信至镇雄段,GT20230711004433334896,P202307110044337112
4,2,0x04,2023-05-07 13:11:32,2023-05-07 10:14:32,161,0,161,218.5,6.0,0.0,2,9.0,1.0,03,,000000,,,,S001453001000410010,S0014530010,宜宾至毕节高速威信至镇雄段,GT20230507131132342051,P202305071311326969
21,1,0xff,2023-07-02 04:03:04,2023-07-02 01:48:04,220,181,220,260.1,2.0,0.0,3,9.0,1.0,01,,000000,,,,S001053002000110010,S0010530020,彝良至镇雄高速公路,GT20230702040304944499,P202307020403043618
3,2,0x04,2023-07-19 13:42:22,2023-07-19 12:41:22,2041,0,2041,2495.7,6.0,49000.0,2,9.0,1.0,01,2.0,000000,,,,S001053001000810010,S0010530010,彝良至昭通高速,GT20230719134222343966,P202307191342226122
0,2,0xff,2023-06-01 05:18:00,2023-06-01 04:19:00,54,0,54,65.2,6.0,0.0,2,9.0,1.0,03,,000000,,,,S001053002000320010,S0010530020,彝良至镇雄高速公路,GT20230601051800827805,P202306010518003994
24,1,0x04,2023-10-12 23:49:42,2023-10-12 23:19:42,200,166,200,236.9,4.0,0.0,2,9.0,1.0,03,,000000,,,,G561553012000610010,G5615530120,麻文高速,GT20231012234942895459,P202310122349421301
1,2,0x04,2023-06-02 09:38:28,2023-06-02 09:06:28,11443,0,11443,15665.1,4.0,0.0,2,9.0,1.0,01,2.0,000000,,,,G761153001000120020,G7611530010,都香高速,GT20230602093828262827,P202306020938282163
3,2,0xff,2023-03-19 13:24:10,2023-03-19 10:55:10,18749,0,18749,22030.5,5.0,18000.0,2,9.0,1.0,03,2.0,000000,,,,S001053002000520010,S0010530020,彝良至镇雄高速公路,GT20230319132410375361,P202303191324103888
14,1,0xff,2023-04-23 11:33:03,2023-04-23 10:10:03,408,0,408,555.3,3.0,0.0,2,9.0,1.0,01,1.0,000000,,,,S001053002000120010,S0010530020,彝良至镇雄高速公路,GT20230423113303571052,P202304231133038768
3,2,0xff,2023-10-26 19:29:36,2023-10-26 18:38:36,50,0,50,59.6,5.0,18000.0,1,9.0,1.0,01,1.0,000000,,,,S001453001000610010,S0014530010,宜宾至毕节高速威信至镇雄段,GT20231026192936569051,P202310261929363103
16,2,0xff,2023-10-28 19:26:26,2023-10-28 16:28:26,78,58,78,102.1,4.0,0.0,1,9.0,1.0,01,2.0,000000,,,,S001053001000410010,S0010530010,彝良至昭通高速,GT20231028192626105595,P202310281926263472
2,1,0xff,2023-03-17 10:42:30,2023-03-17 09:33:30,400,0,400,522.7,3.0,0.0,2,9.0,1.0,01,2.0,000000,,,,G561553012000720010,G5615530120,麻文高速,GT20230317104230753746,P202303171042308645
12,1,0x04,2023-10-10 17:15:59,2023-10-10 14:48:59,446,0,446,582.1,6.0,0.0,2,9.0,1.0,03,2.0,000000,,,,G761153001000120010,G7611530010,都香高速,GT20231010171559306258,P202310101715591536
13,1,0xff,2023-12-21 18:57:19,2023-12-21 16:41:19,118,0,118,158.6,5.0,25000.0,1,9.0,1.0,03,1.0,000000,,,,G761153001000120010,G7611530010,都香高速,GT20231221185719783221,P202312211857191321
16,2,0xff,2023-09-24 18:32:17,2023-09-24 15:32:17,153,0,153,179.0,6.0,0.0,2,9.0,1.0,01,,000000,,,,S001053001000410010,S0010530010,彝良至昭通高速,GT20230924183217466373,P202309241832178742
2,1,0x04,2023-02-09 15:06:49,2023-02-09 13:19:49,93,0,93,123.5,3.0,0.0,2,9.0,1.0,01,,000000,,,,G761153001000110020,G7611530010,都香高速,GT20230209150649542156,P202302091506499172
13,2,0x04,2023-01-28 11:44:05,2023-01-28 10:04:05,421,0,421,511.3,5.0,0.0,1,9.0,1.0,03,,000000,,,,S001053002000420010,S0010530020,彝良至镇雄高速公路,GT20230128114405478150,P202301281144059678
13,1,0x04,2023-08-08 07:34:08,2023-08-08 05:38:08,122,0,122,166.9,6.0,0.0,2,9.0,1.0,01,2.0,000000,,,,G561553012000210010,G5615530120,麻文高速,GT20230808073408461455,P202308080734084079
23,2,0x04,2023-02-26 08:31:48,2023-02-26 05:48:48,284,0,284,329.0,2.0,0.0,3,9.0,1.0,03,,000000,,,,S001053001000220010,S0010530010,彝良至昭通高速,GT20230226083148187863,P202302260831485181
13,2,0x04,2023-08-06 03:00:19,2023-08-06 00:25:19,54,0,54,69.9,4.0,0.0,3,9.0,1.0,01,1.0,000000,,,,S001453003000320010,S0014530030,大关至永善高速,GT20230806030019847089,P202308060300198536
24,1,0xff,2023-11-13 10:15:32,2023-11-13 08:22:32,59,0,59,74.2,6.0,0.0,3,9.0,1.0,03,1.0,000000,,,,S007153002000520010,S0071530020,昭阳西环高速公路,GT20231113101532497434,P202311131015324679
23,1,0x04,2023-12-14 07:53:20,2023-12-14 06:10:20,138,127,138,178.3,3.0,25000.0,1,9.0,1.0,03,2.0,000000,,,,S001053002000120010,S0010530020,彝良至镇雄高速公路,GT20231214075320544821,P202312140753201840
14,1,0x04,2023-02-23 02:24:19,2023-02-23 00:53:19,24,0,24,32.7,4.0,0.0,2,9.0,1.0,01,1.0,000000,,,,S001053001000610010,S0010530010,彝良至昭通高速,GT20230223022419943291,P202302230224196128
13,2,0xff,2023-10-22 11:10:28,2023-10-22 10:18:28,19304,2858,19304,22112.4,6.0,0.0,1,9.0,1.0,01,,000000,,,,G561553012000620010,G5615530120,麻文高速,GT20231022111028175470,P202310221110286348
22,2,0x04,2023-10-02 03:20:51,2023-10-02 00:57:51,146,0,146,175.4,2.0,0.0,3,9.0,1.0,03,1.0,000000,,,,S001053001000410010,S0010530010,彝良至昭通高速,GT20231002032051164361,P202310020320513203
16,1,0xff,2023-05-09 18:42:27,2023-05-09 18:32:27,14,0,14,19.0,4.0,0.0,3,9.0,1.0,03,2.0,000000,,,,S007153002000110010,S0071530020,昭阳西环高速公路,GT20230509184227642988,P202305091842271843
11,1,0x04,2023-07-09 23:56:23,2023-07-09 22:16:23,13205,3086,13205,15634.5,4.0,0.0,3,9.0,1.0,03,,000000,,,,S007153002000420010,S0071530020,昭阳西环高速公路,GT20230709235623999528,P202307092356233142
14,1,0x04,2023-06-02 12:49:24,2023-06-02 11:40:24,141,0,141,181.0,5.0,0.0,3,9.0,1.0,03,,000000,,,,S001453001000110010,S0014530010,宜宾至毕节高速威信至镇雄段,GT20230602124924570831,P202306021249244919
1,2,0xff,2023-05-01 12:28:09,2023-05-01 10:07:09,259,0,259,311.0,6.0,0.0,1,9.0,1.0,03,,000000,,,,S001053001000310010,S0010530010,彝良至昭通高速,GT20230501122809953765,P202305011228095899
4,1,0xff,2023-10-18 06:37:43,2023-10-18 03:43:43,131,0,131,150.3,6.0,0.0,1,9.0,1.0,03,,000000,,,,G761153001000320010,G7611530010,都香高速,GT20231018063743258807,P202310180637433046
22,2,0xff,2023-05-14 05:14:43,2023-05-14 03:31:43,69,0,69,78.9,5.0,0.0,1,9.0,1.0,03,2.0,000000,,,,G761153001000420010,G7611530010,都香高速,GT20230514051443716877,P202305140514436971
21,2,0xff,2023-12-13 22:37:31,2023-12-13 21:16:31,486,64,486,630.0,4.0,0.0,2,9.0,1.0,03,1.0,000000,,,,G561553012000220010,G5615530120,麻文高速,GT20231213223731809583,P202312132237318460
12,1,0x04,2023-11-17 11:34:21,2023-11-17 09:12:21,13042,0,13042,17699.1,3.0,25000.0,2,9.0,1.0,03,2.0,000000,,,,G561553012000410010,G5615530120,麻文高速,GT20231117113421841291,P202311171134211648
22,2,0xff,2023-02-17 08:09:34,2023-02-17 07:30:34,335,41,335,454.3,5.0,0.0,3,9.0,1.0,01,1.0,000000,,,,G561553012000620010,G5615530120,麻文高速,GT20230217080934109472,P202302170809343064
11,1,0x04,2023-07-26 20:18:25,2023-07-26 19:28:25,21,0,21,26.8,5.0,0.0,3,9.0,1.0,03,,000000,,,,S001053001000210010,S0010530010,彝良至昭通高速,GT20230726201825644590,P202307262018257572
22,2,0x04,2023-07-11 00:25:51,2023-07-11 00:03:51,470,0,470,641.8,6.0,0.0,1,9.0,1.0,03,2.0,000000,,,,S007153002000510010,S0071530020,昭阳西环高速公路,GT20230711002551559261,P202307110025515886
13,2,0x04,2023-03-21 21:54:28,2023-03-21 19:30:28,37,6,37,46.2,5.0,0.0,2,9.0,1.0,03,2.0,000000,,,,G561553012000610010,G5615530120,麻文高速,GT20230321215428290863,P202303212154288398
16,2,0xff,2023-02-24 19:45:49,2023-02-24 19:30:49,61,0,61,73.7,4.0,0.0,1,9.0,1.0,01,,000000,,,,S001053001000510010,S0010530010,彝良至昭通高速,GT20230224194549439077,P202302241945493914
0,2,0x04,2023-05-18 20:15:27,2023-05-18 19:01:27,170,0,170,197.5,6.0,0.0,3,9.0,1.0,01,1.0,000000,,,,S001453001000220010,S0014530010,宜宾至毕节高速威信至镇雄段,GT20230518201527860235,P202305182015274055
21,1,0x04,2023-11-21 09:42:16,2023-11-21 06:56:16,176,0,176,201.0,6.0,0.0,2,9.0,1.0,01,,000000,,,,S001453001001010010,S0014530010,宜宾至毕节高速威信至镇雄段,GT20231121094216492269,P202311210942164351
1,2,0x04,2023-03-31 15:29:24,2023-03-31 13:50:24,161,129,161,220.7,3.0,0.0,2,9.0,1.0,03,2.0,000000,,,,S001053002000210010,S0010530020,彝良至镇雄高速公路,GT20230331152924436257,P202303311529246633
22,1,0xff,2023-03-25 22:18:43,2023-03-25 19:21:43,13894,0,13894,17485.6,3.0,0.0,3,9.0,1.0,01,1.0,000000,,,,S001453003000310010,S0014530030,大关至永善高速,GT20230325221843577381,P202303252218432496
16,2,0x04,2023-10-22 06:03:18,2023-10-22 04:39:18,9067,0,9067,12329.9,2.0,0.0,3,9.0,1.0,03,2.0,000000,,,,G761153001000120020,G7611530010,都香高速,GT20231022060318521428,P202310220603181796
11,1,0x04,2023-07-21 11:52:47,2023-07-21 10:10:47,197,0,197,245.3,3.0,0.0,1,9.0,1.0,03,,000000,,,,G761153001000120010,G7611530010,都香高速,GT20230721115247641501,P202307211152473035
13,1,0x04,2023-12-20 21:31:32,2023-12-20 18:58:32,452,290,452,613.9,4.0,0.0,1,9.0,1.0,01,,000000,,,,S001053002000110010,S0010530020,彝良至镇雄高速公路,GT20231220213132507174,P202312202131321812
4,2,0xff,2023-03-11 17:58:33,2023-03-11 16:24:33,292,0,292,359.9,4.0,0.0,3,9.0,1.0,01,,000000,,,,S001453003000210010,S0014530030,大关至永善高速,GT20230311175833350439,P202303111758334916
24,2,0xff,2023-04-08 21:26:29,2023-04-08 18:27:29,218,21,218,279.0,4.0,0.0,2,9.0,1.0,03,1.0,000000,,,,S001053002000120010,S0010530020,彝良至镇雄高速公路,GT20230408212629784737,P202304082126298413
3,2,0xff,2023-06-22 18:12:38,2023-06-22 17:32:38,139,70,139,174.7,3.0,0.0,2,9.0,1.0,01,,000000,,,,S001453003000310010,S0014530030,大关至永善高速,GT20230622181238252605,P202306221812382806
22,2,0xff,2023-07-20 07:48:19,2023-07-20 07:02:19,11536,3462,11536,14478.5,4.0,0.0,2,9.0,1.0,01,2.0,000000,,,,S001053001000710010,S0010530010,彝良至昭通高速,GT20230720074819420427,P202307200748195500
13,2,0xff,2023-03-22 18:14:15,2023-03-22 16:35:15,235,0,235,306.6,6.0,0.0,2,9.0,1.0,03,,000000,,,,G761153001000120010,G7611530010,都香高速,GT20230322181415809886,P202303221814152476
13,1,0x04,2023-10-13 06:32:16,2023-10-13 05:40:16,14055,0,14055,16560.4,2.0,0.0,1,9.0,1.0,01,,000000,,,,S001453001000510010,S0014530010,宜宾至毕节高速威信至镇雄段,GT20231013063216144142,P202310130632166528
12,1,0xff,2023-01-18 17:38:41,2023-01-18 17:28:41,324,0,324,410.9,3.0,0.0,3,9.0,1.0,03,,000000,,,,G761153001001720010,G7611530010,都香高速,GT20230118173841701669,P202301181738416617
11,1,0xff,2023-02-09 15:40:47,2023-02-09 15:05:47,183,0,183,238.1,2.0,0.0,1,9.0,1.0,03,,000000,,,,S007153002000120010,S0071530020,昭阳西环高速公路,GT20230209154047703848,P202302091540474296
11,2,0x04,2023-01-26 22:56:40,2023-01-26 21:26:40,172,76,172,202.5,2.0,0.0,3,9.0,1.0,01,1.0,000000,,,,G761153001000620010,G7611530010,都香高速,GT20230126225640445599,P202301262256403233
11,1,0x04,2023-07-25 23:01:15,2023-07-25 22:21:15,246,0,246,285.2,4.0,0.0,1,9.0,1.0,03,,000000,,,,G761153001000120010,G7611530010,都香高速,GT20230725230115735246,P202307252301156053
3,1,0x04,2023-04-15 17:38:43,2023-04-15 15:39:43,461,0,461,568.5,4.0,0.0,3,9.0,1.0,03,1.0,000000,,,,S001453001000220010,S0014530010,宜宾至毕节高速威信至镇雄段,GT20230415173843165929,P202304151738431519
23,2,0x04,2023-05-28 05:22:13,2023-05-28 04:16:13,305,0,305,382.6,4.0,0.0,3,9.0,1.0,01,,000000,,,,G761153001000320010,G7611530010,都香高速,GT20230528052213127947,P202305280522139715
21,2,0x04,2023-03-10 20:46:05,2023-03-10 18:07:05,225,0,225,287.3,5.0,1800.0,2,9.0,1.0,03,1.0,000000,,,,S007153002000320010,S0071530020,昭阳西环高速公路,GT20230310204605517332,P202303102046057572
24,1,0xff,2023-06-14 21:54:04,2023-06-14 19:17:04,366,0,366,438.9,4.0,0.0,2,9.0,1.0,03,,000000,,,,G561553012000220010,G5615530120,麻文高速,GT20230614215404500725,P202306142154044639
16,1,0xff,2023-04-07 19:39:29,2023-04-07 17:43:29,307,0,307,363.3,6.0,0.0,1,9.0,1.0,03,2.0,000000,,,,S001053002000220010,S0010530020,彝良至镇雄高速公路,GT20230407193929312311,P202304071939296147
14,2,0xff,2023-05-24 04:19:19,2023-05-24 01:50:19,441,0,441,504.2,5.0,0.0,3,9.0,1.0,01,,000000,,,,S007153002000210010,S0071530020,昭阳西环高速公路,GT20230524041919474960,P202305240419195946
23,1,0x04,2023-01-22 21:21:38,2023-01-22 19:43:38,366,180,366,472.9,3.0,0.0,2,9.0,1.0,01,,000000,,,,S001453001002020010,S0014530010,宜宾至毕节高速威信至镇雄段,GT20230122212138641662,P202301222121382711
2,1,0xff,2023-09-02 15:33:01,2023-09-02 14:13:01,309,0,309,357.8,5.0,0.0,3,9.0,1.0,03,,000000,,,,S001453001000420010,S0014530010,宜宾至毕节高速威信至镇雄段,GT20230902153301571384,P202309021533015318
21,1,0x04,2023-04-09 11:29:31,2023-04-09 09:58:31,366,0,366,443.2,6.0,0.0,1,9.0,1.0,01,,000000,,,,S001053002000210010,S0010530020,彝良至镇雄高速公路,GT20230409112931652155,P202304091129318809
21,2,0x04,2023-02-04 19:40:26,2023-02-04 17:57:26,146,0,146,171.7,5.0,0.0,3,9.0,1.0,01,,000000,,,,S001453001000720010,S0014530010,宜宾至毕节高速威信至镇雄段,GT20230204194026315975,P202302041940268267
13,2,0x04,2023-06-02 07:30:50,2023-06-02 04:55:50,218,0,218,292.9,2.0,18000.0,2,9.0,1.0,01,,000000,,,,G561553012000610010,G5615530120,麻文高速,GT20230602073050506868,P202306020730501071
22,2,0x04,2023-07-30 07:27:52,2023-07-30 05:19:52,2910,0,2910,3744.8,2.0,0.0,3,9.0,1.0,03,,000000,,,,G561553012000710010,G5615530120,麻文高速,GT20230730072752494335,P202307300727525323
11,2,0xff,2023-05-27 13:24:04,2023-05-27 10:42:04,43,0,43,48.9,2.0,0.0,3,9.0,1.0,01,2.0,000000,,,,S001053002000520010,S0010530020,彝良至镇雄高速公路,GT20230527132404592148,P202305271324047812
23,2,0x04,2023-10-28 06:25:12,2023-10-28 05:08:12,491,0,491,614.5,3.0,31000.0,2,9.0,1.0,03,2.0,000000,,,,S001053002000210010,S0010530020,彝良至镇雄高速公路,GT20231028062512682771,P202310280625127795
24,1,0xff,2023-08-30 01:27:19,2023-08-29 23:11:19,113,0,113,132.4,2.0,0.0,3,9.0,1.0,01,2.0,000000,,,,S001453001000820010,S0014530010,宜宾至毕节高速威信至镇雄段,GT20230830012719687888,P202308300127198327
0,2,0xff,2023-06-27 21:48:41,2023-06-27 20:57:41,179,0,179,230.1,6.0,0.0,2,9.0,1.0,01,1.0,000000,,,,S007153002000110010,S0071530020,昭阳西环高速公路,GT20230627214841775204,P202306272148412161
23,1,0xff,2023-07-21 05:12:50,2023-07-21 03:57:50,348,0,348,410.2,6.0,0.0,2,9.0,1.0,01,,000000,,,,S001453001002020010,S0014530010,宜宾至毕节高速威信至镇雄段,GT20230721051250310322,P202307210512503454
0,1,0x04,2023-06-26 23:26:49,2023-06-26 22:20:49,181,8,181,206.0,6.0,0.0,3,9.0,1.0,01,2.0,000000,,,,S001053001000720010,S0010530010,彝良至昭通高速,GT20230626232649809563,P202306262326492526
0,1,0xff,2023-03-19 10:58:15,2023-03-19 08:37:15,193,0,193,221.5,6.0,0.0,1,9.0,1.0,03,2.0,000000,,,,S001053001000820010,S0010530010,彝良至昭通高速,GT20230319105815388879,P202303191058153008
4,1,0xff,2023-12-13 18:46:52,2023-12-13 16:45:52,102,0,102,119.4,2.0,0.0,1,9.0,1.0,03,1.0,000000,,,,S001453001000410010,S0014530010,宜宾至毕节高速威信至镇雄段,GT20231213184652447450,P202312131846529715
2,2,0xff,2023-02-11 10:56:31,2023-02-11 09:34:31,374,0,374,497.6,6.0,0.0,3,9.0,1.0,03,1.0,000000,,,,G761153001000610010,G7611530010,都香高速,GT20230211105631175651,P202302111056318247
2,2,0x04,2023-05-25 14:32:12,2023-05-25 12:38:12,107,0,107,121.8,6.0,0.0,1,9.0,1.0,01,1.0,000000,,,,G761153001001710010,G7611530010,都香高速,GT20230525143212792183,P202305251432125486
23,2,0x04,2023-01-29 01:01:09,2023-01-28 23:07:09,437,208,437,567.2,5.0,0.0,3,9.0,1.0,01,1.0,000000,,,,S007153002000120010,S0071530020,昭阳西环高速公路,GT20230129010109158682,P202301290101097876
23,1,0x04,2023-07-19 10:37:50,2023-07-19 07:39:50,258,0,258,323.0,6.0,0.0,2,9.0,1.0,01,1.0,000000,,,,G561553012000610010,G5615530120,麻文高速,GT20230719103750182647,P202307191037505087
3,1,0xff,2023-12-14 06:34:49,2023-12-14 04:39:49,163,0,163,215.4,5.0,0.0,2,9.0,1.0,03,2.0,000000,,,,S001053002000210010,S0010530020,彝良至镇雄高速公路,GT20231214063449391024,P202312140634492392
23,2,0x04,2023-07-05 14:05:38,2023-07-05 12:26:38,484,0,484,605.0,3.0,0.0,2,9.0,2.0,03,1.0,000000,,,,S001453001000220010,S0014530010,宜宾至毕节高速威信至镇雄段,GT20230705140538309254,P202307051405389924
16,1,0xff,2023-06-16 02:26:02,2023-06-16 00:13:02,281,114,281,363.6,6.0,0.0,3,9.0,1.0,03,1.0,000000,,,,S001453001000120010,S0014530010,宜宾至毕节高速威信至镇雄段,GT20230616022602350032,P202306160226022405
21,1,0x04,2023-09-16 04:23:22,2023-09-16 01:40:22,4245,226,4245,4870.5,2.0,0.0,2,9.0,1.0,03,2.0,000000,,,,S001053002000320010,S0010530020,彝良至镇雄高速公路,GT20230916042322510878,P202309160423223803
24,2,0xff,2023-06-16 13:06:13,2023-06-16 10:43:13,326,307,326,370.2,4.0,0.0,2,9.0,1.0,03,,000000,,,,S001453003000210010,S0014530030,大关至永善高速,GT20230616130613317130,P202306161306132889
11,2,0xff,2023-01-19 22:59:14,2023-01-19 22:33:14,491,398,491,635.7,3.0,25000.0,3,9.0,1.0,03,,000000,,,,S001053001000820010,S0010530010,彝良至昭通高速,GT20230119225914486382,P202301192259145699
22,1,0x04,2023-06-01 12:49:24,2023-06-01 10:21:24,437,217,437,538.7,4.0,2200.0,3,9.0,1.0,03,1.0,000000,,,,G761153001000110010,G7611530010,都香高速,GT20230601124924578188,P202306011249242830
11,2,0xff,2023-07-19 09:38:34,2023-07-19 09:14:34,192,190,192,222.7,6.0,0.0,3,9.0,1.0,03,1.0,000000,,,,G761153001000120020,G7611530010,都香高速,GT20230719093834721566,P202307190938341307
16,2,0xff,2023-05-05 06:08:57,2023-05-05 03:18:57,200,180,200,244.2,5.0,0.0,3,9.0,1.0,03,2.0,000000,,,,G761153001000310010,G7611530010,都香高速,GT20230505060857792670,P202305050608572887
